dataset,source_type,location_id,stock,region,species_id,species,year,file_path,raw_url
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,1988,1002/410/1988-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/1988-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,1989,1002/410/1989-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/1989-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,1990,1002/410/1990-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/1990-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,1991,1002/410/1991-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/1991-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,1992,1002/410/1992-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/1992-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,1993,1002/410/1993-goodnews-river-middle-fork-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/1993-goodnews-river-middle-fork-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,1994,1002/410/1994-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/1994-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,1995,1002/410/1995-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/1995-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,1996,1002/410/1996-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/1996-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,1997,1002/410/1997-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/1997-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,1998,1002/410/1998-goodnews-river-middle-fork-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/1998-goodnews-river-middle-fork-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,1999,1002/410/1999-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/1999-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2000,1002/410/2000-goodnews-river-middle-fork-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2000-goodnews-river-middle-fork-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2001,1002/410/2001-goodnews-river-middle-fork-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2001-goodnews-river-middle-fork-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2002,1002/410/2002-goodnews-river-middle-fork-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2002-goodnews-river-middle-fork-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2003,1002/410/2003-goodnews-river-middle-fork-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2003-goodnews-river-middle-fork-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2004,1002/410/2004-goodnews-river-middle-fork-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2004-goodnews-river-middle-fork-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2005,1002/410/2005-goodnews-river-middle-fork-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2005-goodnews-river-middle-fork-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2006,1002/410/2006-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2006-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2007,1002/410/2007-goodnews-river-middle-fork-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2007-goodnews-river-middle-fork-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2008,1002/410/2008-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2008-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2009,1002/410/2009-goodnews-river-middle-fork-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2009-goodnews-river-middle-fork-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2010,1002/410/2010-goodnews-river-middle-fork-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2010-goodnews-river-middle-fork-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2011,1002/410/2011-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2011-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2012,1002/410/2012-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2012-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2013,1002/410/2013-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2013-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2014,1002/410/2014-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2014-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2015,1002/410/2015-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2015-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2016,1002/410/2016-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2016-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2017,1002/410/2017-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2017-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2018,1002/410/2018-kuskokwim-river-sonar-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2018-kuskokwim-river-sonar-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2019,1002/410/2019-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2019-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2020,1002/410/2020-kuskokwim-river-sonar-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2020-kuskokwim-river-sonar-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2021,1002/410/2021-kuskokwim-river-sonar-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2021-kuskokwim-river-sonar-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2022,1002/410/2022-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2022-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2023,1002/410/2023-kuskokwim-river-sonar-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2023-kuskokwim-river-sonar-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2024,1002/410/2024-whitehorse-fishway-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2024-whitehorse-fishway-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,410,Chinook,2025,1002/410/2025-whitehorse-fishway-escapement-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/410/2025-whitehorse-fishway-escapement-chinook.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,1991,1002/450/1991-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/1991-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,1992,1002/450/1992-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/1992-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,1993,1002/450/1993-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/1993-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,1994,1002/450/1994-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/1994-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,1995,1002/450/1995-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/1995-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,1997,1002/450/1997-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/1997-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,1998,1002/450/1998-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/1998-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,1999,1002/450/1999-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/1999-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2000,1002/450/2000-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2000-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2001,1002/450/2001-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2001-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2002,1002/450/2002-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2002-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2003,1002/450/2003-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2003-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2004,1002/450/2004-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2004-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2005,1002/450/2005-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2005-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2006,1002/450/2006-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2006-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2007,1002/450/2007-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2007-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2008,1002/450/2008-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2008-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2009,1002/450/2009-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2009-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2010,1002/450/2010-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2010-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2011,1002/450/2011-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2011-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2012,1002/450/2012-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2012-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2013,1002/450/2013-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2013-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2014,1002/450/2014-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2014-goodnews-river-middle-fork-chum.json
adfg-commercial,escapement_monitoring,1002,Goodnews River (Middle Fork),,450,Chum,2015,1002/450/2015-goodnews-river-middle-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1002/450/2015-goodnews-river-middle-fork-chum.json
